"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1995-07",102.223,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1995-08",102.2579,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1995-09",102.3097,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1995-10",102.3202,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1995-11",102.2395,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1995-12",102.0614,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-01",101.8219,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-02",101.5953,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-03",101.4079,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-04",101.275,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-05",101.2144,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-06",101.1594,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-07",101.1278,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-08",101.1131,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-09",101.0957,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-10",101.0901,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-11",101.0894,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1996-12",101.0893,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-01",101.0686,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.9845,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.807,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.5515,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.268,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.0208,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-07",99.81777,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-08",99.67486,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-09",99.5402,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-10",99.37865,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-11",99.20039,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1997-12",99.05178,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-01",98.94432,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-02",98.89059,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-03",98.88722,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-04",98.87357,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-05",98.79977,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-06",98.65347,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-07",98.44621,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-08",98.20077,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-09",97.94611,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-10",97.75764,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-11",97.70041,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1998-12",97.75338,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-01",97.89576,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-02",98.10985,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-03",98.41085,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-04",98.77651,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-05",99.14691,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-06",99.45102,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-07",99.67121,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-08",99.84015,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-09",99.97746,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.1198,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.2833,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","1999-12",100.4661,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.6859,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.9532,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-03",101.2144,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-04",101.4344,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-05",101.5729,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-06",101.6122,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-07",101.6028,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-08",101.5855,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-09",101.5687,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-10",101.5262,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-11",101.4258,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2000-12",101.249,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-01",101.0368,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.7831,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.5091,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.2025,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.89097,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.61444,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.41872,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.31979,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.3215,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.40866,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.54433,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2001-12",99.64849,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-01",99.68993,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-02",99.67681,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-03",99.61979,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-04",99.54762,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-05",99.45621,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-06",99.31438,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-07",99.19516,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-08",99.0885,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-09",99.02048,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.00411,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.01437,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.0235,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.96991,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.86436,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.74829,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.65141,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.564,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-06",98.51733,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-07",98.53291,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-08",98.62204,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-09",98.74905,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-10",98.83839,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-11",98.83778,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2003-12",98.771,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-01",98.69382,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-02",98.68929,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-03",98.7741,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-04",98.93726,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-05",99.126,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-06",99.29217,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-07",99.43218,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-08",99.54284,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-09",99.6568,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-10",99.79795,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-11",99.95094,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.0818,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.1657,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.2232,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.2677,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.3379,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.4548,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.6018,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.7683,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.9316,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-09",101.0887,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-10",101.2409,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-11",101.4086,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2005-12",101.5717,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.6973,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.782,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.8144,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.8056,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.7978,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.8373,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.9443,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-08",102.1245,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-09",102.3843,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-10",102.703,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-11",103.0423,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2006-12",103.3454,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-01",103.56,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-02",103.6414,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-03",103.5848,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-04",103.4498,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-05",103.3096,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-06",103.1856,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-07",103.0745,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.9463,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.792,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-10",102.6191,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-11",102.4374,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2007-12",102.2592,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-01",102.0753,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.8692,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-03",101.6278,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-04",101.3302,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.9339,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-06",100.4303,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.81661,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-08",99.08162,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-09",98.1963,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.16109,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-11",96.0554,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2008-12",95.00751,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.16166,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-02",93.65579,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-03",93.54852,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-04",93.78963,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-05",94.26865,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-06",94.89612,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-07",95.61849,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-08",96.3532,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-09",97.0305,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-10",97.62755,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.13699,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2009-12",98.55711,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-01",98.90456,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-02",99.19894,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-03",99.49422,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-04",99.79442,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-05",100.0987,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-06",100.4068,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-07",100.6985,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-08",100.9807,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.2465,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-10",101.4717,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-11",101.6328,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2010-12",101.7168,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-01",101.6956,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-02",101.5759,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-03",101.393,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-04",101.1831,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.9633,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-06",100.7411,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-07",100.5119,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-08",100.267,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-09",100.0108,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.77467,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.55079,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.36455,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.2128,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.06384,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-03",98.86887,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-04",98.63158,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-05",98.39029,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.18997,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.02373,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-08",97.88902,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-09",97.78088,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-10",97.70457,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-11",97.67591,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2012-12",97.66225,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-01",97.65011,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-02",97.62166,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-03",97.60879,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-04",97.63557,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-05",97.72301,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-06",97.88364,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-07",98.14507,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-08",98.52196,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-09",98.97319,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-10",99.44944,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-11",99.90208,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.2778,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.5426,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.6912,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.7268,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.6811,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.6047,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.5617,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.5754,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.6621,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.8169,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.9989,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-11",101.1656,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2014-12",101.2638,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-01",101.2532,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-02",101.1555,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-03",101.0128,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.8671,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.7631,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.7224,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.7414,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.7989,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.8744,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.9265,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.9317,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.88,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.7837,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-02",100.6517,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-03",100.5079,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-04",100.3544,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-05",100.1801,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.97762,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.80319,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.73175,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.7541,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.83228,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.933,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.0286,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.0903,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.1149,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.1126,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.0923,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.0452,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-06",99.97498,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-07",99.92222,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-08",99.93192,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-09",99.97379,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.0201,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.0461,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.0434,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-01",99.99972,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-02",99.92789,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-03",99.85023,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.78555,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.75174,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.74514,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-07",99.76435,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-08",99.81097,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-09",99.85181,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-10",99.83231,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-11",99.70937,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.47818,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.20707,
"CZE","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.01314,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-04",98.79141,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-05",99.09539,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-06",99.3814,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-07",99.64868,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-08",99.89745,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.1282,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-10",100.3424,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-11",100.5409,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-12",100.7251,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-01",100.8966,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-02",101.0574,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-03",101.2078,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-04",101.3467,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-05",101.4719,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-06",101.5807,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-07",101.671,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-08",101.7395,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-09",101.7847,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-10",101.8063,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-11",101.8064,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-12",101.7864,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-01",101.7475,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-02",101.6896,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-03",101.6127,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-04",101.5175,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-05",101.4046,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-06",101.2765,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-07",101.1363,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-08",100.9892,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-09",100.8417,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-10",100.7007,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.5718,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.4593,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.3636,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.2822,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.2118,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.1483,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.0861,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.0194,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-07",99.94347,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-08",99.85588,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-09",99.7566,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-10",99.646,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-11",99.52546,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-12",99.39926,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-01",99.27168,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-02",99.15047,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-03",99.04185,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-04",98.95221,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-05",98.88829,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-06",98.85782,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-07",98.86849,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-08",98.9262,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.03413,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.193,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.40169,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.65619,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.95007,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-02",100.2754,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.6241,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-04",100.9866,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-05",101.2279,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-06",101.4653,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-07",101.6933,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-08",101.9057,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-09",102.0962,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-10",102.2561,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-11",102.3745,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-12",102.4421,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-01",102.4527,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-02",102.4068,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-03",102.3141,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-04",102.1881,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-05",102.0305,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-06",101.8467,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-07",101.6455,
